CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
60,CH,86173,A,"12,0",0,,"2,59981","0,62025","0,17297",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"563,5039806365967","587,8798961639404","661,6489887237549","58,65",Cluster 0
66,CH,98098,B,"15,0",0,,"2,49136","0,36085","0,1842",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"536,998987197876","562,638521194458","639,7192478179932","59,21",Cluster 0
67,CH,111853,E,"14,0",0,,"1,41409","0,39187","0,21947",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"537,1110439300537","583,5144519805908","719,9089527130127","60,97",Cluster 0
69,CH,20768,D,"16,0",0,,"1,01171","-0,0541","0,20363",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"494,05980110168457","558,1133365631104","748,3737468719482","60,18",Cluster 0
72,CH,87232,B,"18,0",0,,"2,04727","0,60714","0,1923",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"561,262845993042","592,6458835601807","686,537504196167","59,61",Cluster 0
73,CH,82271,E,"19,0",0,,"1,36626","0,46627","0,1949",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"547,1723079681396","594,2909717559814","735,0270748138428","59,74",Cluster 0
76,CH,112034,A,"11,0",0,,"1,73376","0,58793","0,16204",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"561,86842918396","598,1485843658447","708,6341381072998","58,1",Cluster 0
78,CH,118013,A,"27,0",0,,"1,30256","-0,2791","0,19424",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"472,7356433868408","522,1335887908936","669,7409152984619","59,71",Cluster 0
79,CH,112132,C,"28,0",0,,"1,03028","0,60687","0,18024",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"563,4396076202393","625,2615451812744","811,5689754486084","59,01",Cluster 0
81,CH,89310,E,"2,0",0,,"1,61559","0,25915","0,17511",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"528,1131267547607","567,3949718475342","686,1345767974854","58,76",Cluster 0
84,CH,85029,E,"25,0",0,,"3,06514","0,34472","0,16031",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"536,2884998321533","556,7853450775146","619,2677021026611","58,02",Cluster 0
86,CH,18419,D,"18,0",0,,"2,58493","0,33247","0,14252",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"536,3028049468994","560,3282451629639","634,2785358428955","57,13",Cluster 0
90,CH,96322,A,"14,0",0,,"2,07246","0,2126","0,16207",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"523,8311290740967","554,1818141937256","646,6119289398193","58,1",Cluster 0
62,CH,85044,B,"26,0",0,,"2,0536","0,42926","0,17206",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"544,8596477508545","575,6990909576416","669,0804958343506","58,6",Cluster 0
